Date	0
2021-01-05	-0.8897105662893239
2021-01-06	1.415175400095265
2021-01-07	2.27632069372099
2021-01-08	1.9970666253018834
2021-01-11	0.9714071967975144
2021-01-12	0.9119000802303816
2021-01-13	1.2404791564593012
2021-01-14	2.272416267564452
2021-01-15	1.2662947263776516
2021-01-18	1.2415791060356014
2021-01-19	1.2205803515251432
2021-01-20	2.352356472102059
2021-01-21	2.4069200217737574
2021-01-22	2.522376449687002
2021-01-25	0.5508381794098653
2021-01-26	2.06643434555653
2021-01-27	0.44104860981005345
2021-01-28	0.9892868649381512
2021-01-29	-1.010507070348055
2021-02-01	0.05996081041770651
2021-02-02	1.855190580299194
2021-02-03	2.6087796310912523
2021-02-04	3.656244240507405
2021-02-05	3.504751574021924
2021-02-08	3.3093710593137473
2021-02-09	3.1532758977368474
2021-02-10	2.9592144759223515
2021-02-11	3.168484394476593
2021-02-12	3.1604136429481713
2021-02-15	3.754926696162528
2021-02-16	3.4956534400530472
2021-02-17	3.023427294159859
2021-02-18	2.913761245660922
2021-02-19	3.879183116919677
2021-02-22	4.088915151912232
2021-02-23	3.154564003996029
2021-02-24	4.3297592288648445
2021-02-25	3.6661704829811868
2021-02-26	2.9752671143991307
2021-03-01	4.794779948391721
2021-03-02	5.344435739167537
2021-03-03	6.648066968366109
2021-03-04	7.0852069744634605
2021-03-05	6.435428147476415
2021-03-08	10.02860887575352
2021-03-09	10.206644043082662
2021-03-10	11.561456912218063
2021-03-11	10.864672006762376
2021-03-12	11.022546174286418
2021-03-15	10.906234877422662
2021-03-16	12.043406621075235
2021-03-17	13.713303333907632
2021-03-18	15.086240929665394
2021-03-19	13.253265074375207
2021-03-22	13.904894359325496
2021-03-23	13.789556495321037
2021-03-24	13.48034814784775
2021-03-25	14.608303295074919
2021-03-26	14.99627052264681
2021-03-29	16.029654724293607
2021-03-30	18.27659845048896
